application_id,application_time,credit_score,annual_income,debt_to_income,employment_length,loan_amount,loan_purpose,home_ownership,number_of_delinquent_accounts,delinquent_months,months_since_last_delinquent,revolving_utilization,inquiries_last_6m,model_score,probability_of_default,risk_rating,application_status,actual_default,past_due_days,score_band,income_band
CD001524,2025-04-12 03:45:23,705,74315,15.15,4,60166,debt_consolidation,RENT,0,0,0,39.96,0,645,0.049146,MEDIUM,APPROVED,0,0,600-700,50-75K
CD001525,2025-03-12 09:02:15,597,65322,33.77,7,12989,major_purchase,MORTGAGE,1,4,27,61.89,2,528,0.47637,VERY_HIGH,DECLINED,0,0,<600,50-75K
CD001526,2025-04-23 05:22:36,734,35552,20.9,2,17776,debt_consolidation,MORTGAGE,0,0,0,9.54,2,742,0.005865,LOW,APPROVED,0,0,700-800,<50K
CD001527,2025-03-06 04:01:54,686,55876,27.44,4,25206,other,RENT,1,2,11,27.35,1,635,0.054235,MEDIUM,DECLINED,0,0,600-700,50-75K
CD001528,2025-02-23 01:59:24,649,49859,21.8,11,25169,debt_consolidation,MORTGAGE,2,5,43,100.0,2,547,0.368328,HIGH,DECLINED,1,60,<600,<50K
CD001529,2025-04-10 02:43:51,612,56264,27.45,1,6344,credit_card,RENT,0,0,0,1.4,2,623,0.117094,HIGH,APPROVED,0,0,600-700,50-75K
CD001530,2025-03-17 04:26:35,702,119640,25.93,4,16611,debt_consolidation,RENT,0,0,0,3.21,1,629,0.114874,HIGH,APPROVED,0,0,600-700,100K+
CD001531,2025-03-29 19:52:33,639,41210,34.54,4,8779,credit_card,MORTGAGE,1,2,19,51.72,2,584,0.213647,HIGH,DECLINED,1,120,<600,<50K
CD001532,2025-02-06 23:30:29,707,105915,48.34,0,72652,other,OWN,1,0,36,41.75,2,574,0.376333,HIGH,DECLINED,0,0,<600,100K+
CD001533,2025-04-25 03:32:43,773,91112,31.88,3,22316,credit_card,MORTGAGE,0,0,0,100.0,0,662,0.050255,MEDIUM,DECLINED,0,0,600-700,75-100K
CD001534,2025-06-20 21:56:06,682,59075,21.15,5,20706,debt_consolidation,MORTGAGE,2,3,49,85.51,1,569,0.225461,HIGH,DECLINED,0,0,<600,50-75K
CD001535,2025-04-07 01:01:21,686,87138,23.76,12,19240,major_purchase,RENT,3,8,34,53.99,0,636,0.089412,MEDIUM,DECLINED,0,0,600-700,75-100K
CD001536,2025-04-26 13:52:09,703,70511,24.72,2,13410,debt_consolidation,RENT,0,0,0,3.11,1,731,0.010224,LOW,APPROVED,0,30,700-800,50-75K
CD001537,2025-05-10 20:44:12,644,52167,16.53,1,8398,home_improvement,MORTGAGE,0,0,0,52.43,1,624,0.107389,HIGH,APPROVED,0,0,600-700,50-75K
CD001538,2025-05-19 19:36:53,780,25672,28.2,0,17206,debt_consolidation,MORTGAGE,0,0,0,83.17,4,623,0.084519,MEDIUM,APPROVED,0,0,600-700,<50K
CD001539,2025-04-29 14:02:27,663,31700,20.38,3,39569,debt_consolidation,MORTGAGE,0,0,0,22.27,1,724,0.00771,LOW,APPROVED,0,0,700-800,<50K
CD001540,2025-02-20 00:23:02,713,36655,26.26,6,11247,debt_consolidation,OTHER,2,7,34,50.15,0,637,0.062653,MEDIUM,APPROVED,0,0,600-700,<50K
CD001541,2025-06-08 21:48:12,694,48408,30.36,3,7530,major_purchase,RENT,0,0,0,23.25,0,622,0.114108,HIGH,APPROVED,0,0,600-700,<50K
CD001542,2025-04-10 19:07:07,644,55641,45.31,9,11065,credit_card,RENT,1,2,11,93.74,2,543,0.561444,VERY_HIGH,DECLINED,0,0,<600,50-75K
CD001543,2025-02-28 17:49:34,751,106569,27.05,14,21201,debt_consolidation,RENT,0,0,0,49.85,0,767,0.002921,LOW,APPROVED,0,0,700-800,100K+
CD001544,2025-04-20 08:08:49,697,59714,37.98,2,25181,home_improvement,MORTGAGE,3,6,56,34.44,2,630,0.098811,HIGH,APPROVED,0,0,600-700,50-75K
CD001545,2025-01-05 21:17:41,642,129632,39.23,1,20581,major_purchase,RENT,1,2,8,66.54,2,665,0.062725,MEDIUM,APPROVED,1,150,600-700,100K+
CD001546,2025-06-02 10:10:50,642,101680,18.42,5,13374,debt_consolidation,MORTGAGE,0,0,0,66.62,4,642,0.07077,MEDIUM,APPROVED,0,30,600-700,100K+
CD001547,2025-06-02 20:42:03,573,97072,26.96,6,33849,other,OWN,0,0,0,45.51,0,605,0.217113,HIGH,DECLINED,0,0,600-700,75-100K
CD001548,2025-05-15 06:35:27,620,57563,22.26,10,16149,debt_consolidation,MORTGAGE,0,0,0,53.95,3,585,0.199514,HIGH,DECLINED,0,0,<600,50-75K
CD001549,2025-03-20 03:49:52,725,62326,42.24,1,29138,debt_consolidation,MORTGAGE,0,0,0,46.24,1,607,0.13628,HIGH,APPROVED,0,0,600-700,50-75K
CD001550,2025-03-25 07:47:42,725,82232,35.31,5,39217,credit_card,RENT,3,0,15,38.17,1,665,0.047301,MEDIUM,APPROVED,1,120,600-700,75-100K
CD001551,2025-03-26 03:13:14,629,52537,32.39,2,35884,home_improvement,RENT,2,4,39,48.96,4,519,0.72705,VERY_HIGH,DECLINED,1,120,<600,50-75K
CD001552,2025-05-12 11:19:44,714,62925,28.26,7,29236,major_purchase,RENT,0,0,0,57.72,2,677,0.03786,MEDIUM,APPROVED,0,0,600-700,50-75K
CD001553,2025-01-05 15:37:36,733,28482,12.76,7,33897,major_purchase,MORTGAGE,1,6,5,19.96,4,744,0.006382,LOW,APPROVED,0,0,700-800,<50K
CD001554,2025-06-07 22:05:31,722,79552,25.12,13,11794,major_purchase,OTHER,1,3,36,4.51,2,669,0.037481,MEDIUM,DECLINED,0,0,600-700,75-100K
CD001555,2025-06-23 14:09:43,749,72393,21.0,3,30542,major_purchase,MORTGAGE,1,3,30,65.99,1,704,0.017413,LOW,APPROVED,0,30,700-800,50-75K
CD001556,2025-05-12 01:03:02,576,49832,27.69,0,29631,other,MORTGAGE,0,0,0,24.52,0,590,0.279928,HIGH,DECLINED,0,0,<600,<50K
CD001557,2025-05-29 05:59:14,691,115498,16.72,4,13293,major_purchase,RENT,0,0,0,59.87,2,632,0.085897,MEDIUM,APPROVED,0,0,600-700,100K+
CD001558,2025-01-20 23:51:43,628,127149,13.67,3,7811,credit_card,OTHER,0,0,0,45.41,6,557,0.298581,HIGH,DECLINED,0,0,<600,100K+
CD001559,2025-05-29 06:21:23,717,75523,18.16,1,22473,credit_card,RENT,0,0,0,28.72,2,645,0.051215,MEDIUM,APPROVED,0,0,600-700,75-100K
CD001560,2025-02-28 15:31:39,640,45283,33.56,0,19621,major_purchase,RENT,1,2,46,85.68,3,584,0.366859,HIGH,DECLINED,0,0,<600,<50K
CD001561,2025-03-12 07:45:50,686,76065,32.77,6,13598,credit_card,RENT,2,3,54,25.0,3,573,0.306657,HIGH,DECLINED,0,0,<600,75-100K
CD001562,2025-06-06 15:04:43,728,69734,29.69,1,19525,debt_consolidation,RENT,0,0,0,56.13,0,705,0.013053,LOW,APPROVED,0,0,700-800,50-75K
CD001563,2025-01-14 05:20:18,594,92064,29.3,1,10892,credit_card,RENT,1,7,58,59.61,4,566,0.308664,HIGH,APPROVED,1,60,<600,75-100K
CD001564,2025-06-08 18:00:05,644,50946,24.06,4,21232,credit_card,RENT,2,2,52,64.74,1,595,0.20962,HIGH,APPROVED,1,120,<600,50-75K
CD001565,2025-06-04 00:25:25,641,78405,34.2,6,16514,other,RENT,0,0,0,0.0,4,572,0.283516,HIGH,DECLINED,1,150,<600,75-100K
CD001566,2025-01-21 10:07:13,677,84048,21.16,12,5527,home_improvement,MORTGAGE,1,1,36,70.77,0,627,0.122204,HIGH,APPROVED,0,0,600-700,75-100K
CD001567,2025-01-22 09:24:30,593,77031,26.59,4,18078,credit_card,MORTGAGE,0,0,0,38.4,2,688,0.024321,LOW,APPROVED,1,90,600-700,75-100K
CD001568,2025-05-06 17:53:09,721,73505,34.02,1,54775,debt_consolidation,RENT,0,0,0,72.44,0,683,0.01506,LOW,APPROVED,0,0,600-700,50-75K
CD001569,2025-02-27 16:00:10,783,61012,34.57,7,20146,credit_card,MORTGAGE,1,4,41,33.71,0,786,0.001381,LOW,APPROVED,0,0,700-800,50-75K
CD001570,2025-01-09 00:48:00,662,48854,19.4,7,28825,debt_consolidation,RENT,1,6,30,31.91,1,708,0.012228,LOW,APPROVED,0,0,700-800,<50K
CD001571,2025-05-09 23:51:21,706,36811,25.03,10,29414,debt_consolidation,MORTGAGE,0,0,0,88.4,1,645,0.054136,MEDIUM,APPROVED,0,0,600-700,<50K
CD001572,2025-03-16 03:07:24,531,22786,34.17,17,38877,debt_consolidation,OWN,0,0,0,50.18,2,492,0.779323,VERY_HIGH,DECLINED,0,0,<600,<50K
CD001573,2025-05-30 05:09:53,611,23437,29.03,16,42949,debt_consolidation,RENT,0,0,0,54.12,5,524,0.634197,VERY_HIGH,DECLINED,1,90,<600,<50K
CD001574,2025-06-17 09:29:09,712,42000,31.18,2,15937,credit_card,OWN,2,9,12,42.32,2,685,0.020703,LOW,APPROVED,0,0,600-700,<50K
CD001575,2025-06-26 22:26:37,692,46802,35.61,6,15338,other,RENT,1,3,30,16.05,2,566,0.287059,HIGH,DECLINED,0,0,<600,<50K
CD001576,2025-06-10 02:54:31,712,103817,30.46,3,34923,debt_consolidation,MORTGAGE,1,6,26,13.63,2,613,0.138731,HIGH,DECLINED,0,0,600-700,100K+
CD001577,2025-02-12 02:19:52,748,75839,19.25,1,50821,other,OTHER,0,0,0,62.31,1,841,0.000351,LOW,APPROVED,0,0,800+,75-100K
CD001578,2025-03-28 01:27:41,680,41425,18.65,1,10180,credit_card,MORTGAGE,2,2,39,38.02,2,624,0.087078,MEDIUM,APPROVED,0,0,600-700,<50K
CD001579,2025-06-28 01:59:41,661,47830,29.63,5,5568,credit_card,MORTGAGE,1,4,16,56.65,2,616,0.105281,HIGH,APPROVED,0,0,600-700,<50K
CD001580,2025-06-14 19:09:45,649,42529,42.12,8,9198,debt_consolidation,OWN,1,10,2,55.43,1,527,0.703084,VERY_HIGH,DECLINED,0,0,<600,<50K
CD001581,2025-02-26 05:56:27,680,40782,24.73,9,33216,credit_card,MORTGAGE,0,0,0,61.94,1,621,0.114092,HIGH,DECLINED,0,0,600-700,<50K
CD001582,2025-06-08 15:29:27,558,140607,36.33,22,14648,home_improvement,MORTGAGE,2,5,9,69.64,2,470,0.840434,VERY_HIGH,DECLINED,1,150,<600,100K+
CD001583,2025-01-31 00:07:45,755,41292,26.52,4,8069,credit_card,OWN,1,6,58,65.54,0,714,0.009688,LOW,APPROVED,0,0,700-800,<50K
CD001584,2025-03-19 21:03:54,555,69305,43.08,4,28320,other,RENT,2,3,26,76.11,2,547,0.419735,VERY_HIGH,DECLINED,1,90,<600,50-75K
CD001585,2025-06-23 05:52:46,586,51022,10.79,0,11491,other,RENT,1,8,9,77.85,2,597,0.163701,HIGH,DECLINED,0,0,<600,50-75K
CD001586,2025-01-07 16:46:51,677,34235,16.6,6,32983,home_improvement,MORTGAGE,1,4,53,76.54,2,558,0.359778,HIGH,DECLINED,0,0,<600,<50K
CD001587,2025-02-20 00:26:23,724,52966,38.13,4,11245,credit_card,RENT,2,4,39,44.9,0,629,0.105129,HIGH,APPROVED,0,0,600-700,50-75K
CD001588,2025-01-11 02:26:56,702,27880,37.77,1,36760,debt_consolidation,OTHER,4,4,54,30.8,3,512,0.672609,VERY_HIGH,DECLINED,1,120,<600,<50K
CD001589,2025-01-17 17:38:10,754,52491,24.21,15,10879,debt_consolidation,RENT,0,0,0,59.06,4,684,0.019054,LOW,APPROVED,0,0,600-700,50-75K
CD001590,2025-03-09 07:43:34,648,83742,36.65,2,12030,debt_consolidation,RENT,1,5,33,75.76,2,593,0.25836,HIGH,APPROVED,0,0,<600,75-100K
CD001591,2025-03-02 13:29:29,636,36069,24.53,1,8551,credit_card,MORTGAGE,1,2,56,44.74,1,638,0.076987,MEDIUM,DECLINED,1,120,600-700,<50K
CD001592,2025-03-18 14:15:42,702,91839,27.03,2,21490,home_improvement,OTHER,2,2,15,98.4,2,621,0.111369,HIGH,DECLINED,0,0,600-700,75-100K
CD001593,2025-05-02 19:31:50,610,41338,33.0,23,15838,home_improvement,RENT,0,0,0,58.08,2,552,0.439485,VERY_HIGH,APPROVED,1,60,<600,<50K
CD001594,2025-03-16 12:12:16,683,44993,27.4,5,8980,other,MORTGAGE,0,0,0,26.6,0,627,0.092542,MEDIUM,APPROVED,0,0,600-700,<50K
CD001595,2025-06-17 03:05:23,699,54349,24.62,10,11076,debt_consolidation,RENT,1,3,31,50.98,1,684,0.027614,LOW,APPROVED,0,0,600-700,50-75K
CD001596,2025-05-23 11:00:47,688,95998,14.6,3,20043,credit_card,MORTGAGE,2,2,36,81.4,0,661,0.034049,MEDIUM,APPROVED,0,0,600-700,75-100K
CD001597,2025-04-27 04:04:26,560,37997,17.12,4,10251,credit_card,MORTGAGE,0,0,0,16.43,1,631,0.071041,MEDIUM,DECLINED,0,0,600-700,<50K
CD001598,2025-03-03 14:34:43,658,69201,20.95,14,64862,other,RENT,2,4,18,29.24,2,679,0.028119,LOW,APPROVED,0,0,600-700,50-75K
CD001599,2025-03-30 20:30:27,559,36132,41.57,4,37657,debt_consolidation,RENT,1,6,35,26.36,1,590,0.167464,HIGH,DECLINED,1,120,<600,<50K
CD001600,2025-03-12 00:53:18,718,80646,18.19,10,65174,debt_consolidation,MORTGAGE,1,3,58,44.99,1,702,0.011168,LOW,APPROVED,0,0,700-800,75-100K
CD001601,2025-03-18 09:45:31,647,152416,33.61,13,14186,debt_consolidation,MORTGAGE,0,0,0,88.38,1,650,0.058422,MEDIUM,APPROVED,1,120,600-700,100K+
CD001602,2025-04-05 15:50:56,725,25167,18.57,7,63380,debt_consolidation,MORTGAGE,0,0,0,27.28,2,705,0.022688,LOW,APPROVED,0,0,700-800,<50K
CD001603,2025-03-24 20:33:45,743,49811,31.64,3,18361,credit_card,RENT,1,2,36,66.37,1,624,0.102589,HIGH,APPROVED,0,60,600-700,<50K
CD001604,2025-01-16 11:10:14,597,41922,27.02,36,17512,debt_consolidation,MORTGAGE,2,3,19,13.94,3,561,0.402248,HIGH,DECLINED,1,120,<600,<50K
CD001605,2025-02-28 11:16:42,721,44028,15.37,3,14471,home_improvement,RENT,2,5,26,32.98,2,660,0.031725,MEDIUM,APPROVED,0,0,600-700,<50K
CD001606,2025-03-18 07:46:37,692,25835,36.59,3,26479,major_purchase,RENT,0,0,0,55.9,3,569,0.299333,HIGH,DECLINED,1,90,<600,<50K
CD001607,2025-02-05 22:45:19,753,56694,22.34,2,39185,credit_card,RENT,3,6,38,59.04,0,759,0.005621,LOW,APPROVED,0,0,700-800,50-75K
CD001608,2025-05-03 03:25:58,601,38164,15.93,0,19760,debt_consolidation,MORTGAGE,2,4,31,38.91,2,599,0.185983,HIGH,DECLINED,0,0,<600,<50K
CD001609,2025-05-21 00:10:42,601,42596,25.78,15,9855,debt_consolidation,MORTGAGE,1,6,2,19.6,0,623,0.110666,HIGH,APPROVED,1,150,600-700,<50K
CD001610,2025-03-26 08:13:42,627,66372,28.6,2,8195,debt_consolidation,RENT,0,0,0,61.97,0,574,0.261514,HIGH,DECLINED,0,0,<600,50-75K
CD001611,2025-03-19 09:32:19,569,47785,33.0,28,16051,major_purchase,RENT,2,2,57,29.43,3,527,0.646599,VERY_HIGH,DECLINED,1,150,<600,<50K
CD001612,2025-01-17 12:35:11,678,41541,18.76,1,17944,debt_consolidation,MORTGAGE,1,3,43,24.86,0,606,0.175081,HIGH,APPROVED,0,0,600-700,<50K
CD001613,2025-06-22 22:07:00,631,128627,16.87,6,30937,debt_consolidation,RENT,1,6,45,43.15,2,559,0.439457,VERY_HIGH,DECLINED,0,0,<600,100K+
CD001614,2025-05-27 06:19:55,681,60525,40.58,7,15437,debt_consolidation,MORTGAGE,0,0,0,87.01,3,632,0.105338,HIGH,DECLINED,0,0,600-700,50-75K
CD001615,2025-05-04 22:24:18,689,49593,39.5,2,10953,major_purchase,RENT,0,0,0,0.0,2,765,0.002585,LOW,APPROVED,0,0,700-800,<50K
CD001616,2025-03-05 17:00:05,716,55660,27.56,18,72855,other,OWN,1,5,14,47.7,3,668,0.029252,LOW,APPROVED,0,0,600-700,50-75K
CD001617,2025-02-13 13:33:44,598,56634,32.86,8,22918,home_improvement,OWN,1,7,31,30.73,3,500,0.744499,VERY_HIGH,DECLINED,0,0,<600,50-75K
CD001618,2025-05-20 16:26:30,710,52209,37.38,10,73389,debt_consolidation,RENT,0,0,0,50.48,1,660,0.04397,MEDIUM,APPROVED,0,0,600-700,50-75K
CD001619,2025-03-05 15:13:21,710,71703,26.08,17,21667,home_improvement,OTHER,0,0,0,44.06,0,765,0.003269,LOW,APPROVED,0,0,700-800,50-75K
CD001620,2025-03-01 13:46:52,615,37891,22.85,2,6735,other,MORTGAGE,0,0,0,27.7,2,631,0.085506,MEDIUM,APPROVED,0,0,600-700,<50K
CD001621,2025-03-03 18:46:23,636,103775,28.95,9,48838,home_improvement,RENT,0,0,0,64.88,0,601,0.122846,HIGH,APPROVED,0,0,600-700,100K+
CD001622,2025-03-23 11:21:58,590,59183,25.35,0,5772,credit_card,RENT,0,0,0,27.28,2,615,0.182917,HIGH,APPROVED,0,0,600-700,50-75K
CD001623,2025-03-24 00:32:48,737,94660,24.82,18,58007,home_improvement,RENT,0,0,0,58.08,3,659,0.053128,MEDIUM,APPROVED,0,0,600-700,75-100K
CD001624,2025-01-25 05:34:23,743,49443,36.56,5,22423,debt_consolidation,RENT,0,0,0,5.42,0,732,0.004887,LOW,APPROVED,0,0,700-800,<50K
CD001625,2025-03-11 07:25:29,623,125633,39.28,11,9771,home_improvement,MORTGAGE,0,0,0,78.12,3,471,0.910901,VERY_HIGH,DECLINED,0,0,<600,100K+
CD001626,2025-03-23 01:39:14,664,73385,31.95,40,22716,debt_consolidation,OWN,0,0,0,72.42,1,601,0.131562,HIGH,DECLINED,0,0,600-700,50-75K
CD001627,2025-04-02 21:18:22,691,61052,35.71,4,33312,debt_consolidation,MORTGAGE,2,1,50,27.34,1,628,0.061598,MEDIUM,APPROVED,0,0,600-700,50-75K
CD001628,2025-01-16 06:38:35,708,121867,18.23,1,31656,debt_consolidation,RENT,1,8,36,69.47,7,599,0.137322,HIGH,APPROVED,1,90,<600,100K+
CD001629,2025-03-14 02:12:19,665,61511,32.42,3,51347,credit_card,OWN,0,0,0,53.13,1,675,0.04065,MEDIUM,APPROVED,0,0,600-700,50-75K
CD001630,2025-06-15 16:47:28,760,85002,34.84,6,10929,debt_consolidation,OWN,1,4,54,47.24,0,688,0.021857,LOW,DECLINED,0,30,600-700,75-100K
CD001631,2025-04-17 20:50:23,618,51440,31.54,1,14964,credit_card,MORTGAGE,5,7,53,18.46,3,503,0.707625,VERY_HIGH,DECLINED,1,90,<600,50-75K
CD001632,2025-02-07 08:07:34,716,212089,13.55,3,44299,credit_card,RENT,0,0,0,50.61,1,726,0.007364,LOW,APPROVED,0,0,700-800,100K+
CD001633,2025-06-29 06:28:26,674,59201,18.69,16,9522,major_purchase,RENT,0,0,0,64.7,1,681,0.032381,MEDIUM,APPROVED,0,0,600-700,50-75K
CD001634,2025-06-04 10:19:31,685,47971,32.4,1,6247,major_purchase,RENT,0,0,0,71.73,3,622,0.092647,MEDIUM,DECLINED,1,60,600-700,<50K
CD001635,2025-04-24 21:43:01,629,67222,13.61,10,22140,debt_consolidation,RENT,1,4,28,35.01,1,654,0.054441,MEDIUM,DECLINED,0,0,600-700,50-75K
CD001636,2025-02-25 18:31:11,574,95245,30.32,6,19460,major_purchase,OTHER,1,1,56,48.82,1,605,0.161392,HIGH,DECLINED,1,90,600-700,75-100K
CD001637,2025-03-29 11:55:38,641,40790,27.18,2,8285,other,RENT,0,0,0,50.35,0,629,0.092896,MEDIUM,DECLINED,0,0,600-700,<50K
CD001638,2025-04-27 04:19:50,695,92838,45.47,3,21750,credit_card,RENT,3,3,30,17.48,2,661,0.05124,MEDIUM,APPROVED,0,0,600-700,75-100K
CD001639,2025-05-03 09:11:06,623,49151,21.99,6,27277,debt_consolidation,RENT,0,0,0,38.1,3,588,0.230834,HIGH,APPROVED,0,0,<600,<50K
CD001640,2025-05-21 01:54:56,576,43873,22.87,17,46371,credit_card,MORTGAGE,2,3,17,48.43,3,537,0.56721,VERY_HIGH,DECLINED,1,120,<600,<50K
CD001641,2025-05-22 09:28:45,660,38422,38.72,0,23167,other,OWN,0,0,0,73.64,1,578,0.28105,HIGH,DECLINED,0,0,<600,<50K
CD001642,2025-03-17 14:19:08,668,108068,38.9,0,7148,other,MORTGAGE,0,0,0,78.74,2,531,0.488525,VERY_HIGH,DECLINED,0,30,<600,100K+
CD001643,2025-06-26 15:08:28,614,32208,18.0,1,90000,debt_consolidation,MORTGAGE,1,4,24,72.55,0,531,0.532832,VERY_HIGH,DECLINED,1,60,<600,<50K
CD001644,2025-02-13 15:11:45,663,40709,26.79,3,32775,major_purchase,RENT,0,0,0,35.46,3,589,0.242976,HIGH,DECLINED,1,90,<600,<50K
CD001645,2025-06-18 19:01:15,692,41573,29.91,10,30768,other,OTHER,0,0,0,5.71,3,638,0.135273,HIGH,APPROVED,0,0,600-700,<50K
CD001646,2025-02-03 12:05:25,680,53151,25.46,12,12150,other,RENT,3,1,59,26.03,2,580,0.249554,HIGH,DECLINED,0,0,<600,50-75K
CD001647,2025-01-07 20:01:19,719,63152,27.9,2,25967,major_purchase,RENT,1,3,10,67.29,1,692,0.024914,LOW,APPROVED,0,0,600-700,50-75K
CD001648,2025-04-28 16:26:10,734,41554,33.36,2,9011,major_purchase,RENT,2,4,24,46.59,1,593,0.179663,HIGH,APPROVED,1,60,<600,<50K
CD001649,2025-04-12 05:04:32,667,41061,7.86,11,22897,debt_consolidation,RENT,0,0,0,21.89,0,740,0.006299,LOW,APPROVED,0,0,700-800,<50K
CD001650,2025-06-20 00:03:28,625,19547,34.03,3,38683,debt_consolidation,MORTGAGE,0,0,0,44.22,0,600,0.22672,HIGH,DECLINED,1,60,600-700,<50K
CD001651,2025-05-20 00:23:11,574,95412,26.92,20,19561,other,MORTGAGE,0,0,0,48.96,0,566,0.359227,HIGH,DECLINED,1,60,<600,75-100K
CD001652,2025-03-12 05:03:53,724,67081,29.64,5,21847,major_purchase,OWN,3,5,52,5.25,0,677,0.029378,LOW,APPROVED,0,0,600-700,50-75K
CD001653,2025-03-31 07:05:32,688,88752,35.46,7,61659,major_purchase,RENT,1,4,12,47.4,2,627,0.088646,MEDIUM,APPROVED,0,0,600-700,75-100K
CD001654,2025-03-31 07:18:37,724,69857,30.0,15,18725,debt_consolidation,OTHER,0,0,0,29.39,1,756,0.003952,LOW,APPROVED,0,0,700-800,50-75K
CD001655,2025-04-11 11:35:06,624,27427,25.55,6,24767,other,RENT,1,0,58,69.65,0,559,0.415968,HIGH,DECLINED,0,0,<600,<50K
CD001656,2025-01-31 17:22:17,676,84420,42.16,2,13301,debt_consolidation,RENT,0,0,0,68.9,0,615,0.158802,HIGH,APPROVED,0,0,600-700,75-100K
CD001657,2025-02-24 13:46:05,624,112283,20.88,13,35873,home_improvement,OWN,1,4,18,35.53,2,608,0.152181,HIGH,DECLINED,0,0,600-700,100K+
CD001658,2025-03-10 00:42:20,620,28352,16.68,4,43299,home_improvement,RENT,1,3,13,39.1,2,591,0.199223,HIGH,APPROVED,0,0,<600,<50K
CD001659,2025-04-29 12:44:41,589,91938,3.37,2,20447,credit_card,RENT,1,7,8,27.01,0,645,0.059634,MEDIUM,APPROVED,0,0,600-700,75-100K
CD001660,2025-02-22 23:23:20,656,40610,36.76,14,6306,other,MORTGAGE,2,5,36,29.76,0,537,0.526883,VERY_HIGH,DECLINED,0,0,<600,<50K
CD001661,2025-06-02 05:18:49,695,44677,19.46,6,90000,debt_consolidation,RENT,0,0,0,12.99,1,714,0.012635,LOW,APPROVED,0,0,700-800,<50K
CD001662,2025-04-24 13:40:25,711,31894,38.12,1,15990,credit_card,RENT,1,4,43,76.23,3,663,0.053633,MEDIUM,APPROVED,0,0,600-700,<50K
CD001663,2025-01-17 04:58:03,682,37363,36.2,15,13710,debt_consolidation,MORTGAGE,1,4,59,34.89,2,611,0.116117,HIGH,APPROVED,0,0,600-700,<50K
CD001664,2025-03-25 08:29:35,653,57815,36.48,6,5911,credit_card,RENT,1,3,16,80.99,1,545,0.545957,VERY_HIGH,APPROVED,1,120,<600,50-75K
CD001665,2025-03-04 11:57:05,779,72104,19.01,1,3594,credit_card,MORTGAGE,0,0,0,48.05,2,721,0.009615,LOW,APPROVED,0,0,700-800,50-75K
CD001666,2025-03-05 00:37:28,753,71403,32.37,8,47636,home_improvement,RENT,2,8,36,93.79,1,602,0.143968,HIGH,DECLINED,1,60,600-700,50-75K
CD001667,2025-01-21 00:18:28,725,74407,41.73,16,6965,debt_consolidation,MORTGAGE,0,0,0,68.87,2,632,0.07601,MEDIUM,DECLINED,0,0,600-700,50-75K
CD001668,2025-03-26 07:22:34,677,48039,23.3,6,15760,credit_card,RENT,1,1,39,36.88,1,547,0.398459,HIGH,DECLINED,1,60,<600,<50K
CD001669,2025-04-17 21:32:38,738,71491,19.92,3,9126,debt_consolidation,RENT,2,4,27,50.37,3,712,0.008396,LOW,APPROVED,0,0,700-800,50-75K
CD001670,2025-02-12 13:36:43,627,76805,28.98,6,22203,debt_consolidation,MORTGAGE,2,2,13,46.64,0,532,0.54053,VERY_HIGH,DECLINED,1,120,<600,75-100K
CD001671,2025-05-30 06:03:40,599,89556,19.61,1,12651,debt_consolidation,MORTGAGE,0,0,0,36.98,2,610,0.15167,HIGH,APPROVED,0,0,600-700,75-100K
CD001672,2025-01-06 06:00:19,703,71506,23.73,2,9332,debt_consolidation,MORTGAGE,2,4,10,25.31,0,601,0.167919,HIGH,DECLINED,0,0,600-700,50-75K
CD001673,2025-06-28 21:38:37,678,114634,27.48,4,44702,credit_card,MORTGAGE,0,0,0,59.3,3,731,0.008096,LOW,APPROVED,1,90,700-800,100K+
CD001674,2025-05-10 13:47:09,726,57482,26.65,1,16972,credit_card,RENT,0,0,0,75.52,1,671,0.037189,MEDIUM,APPROVED,0,30,600-700,50-75K
CD001675,2025-05-29 10:16:03,626,20701,30.19,3,35446,debt_consolidation,MORTGAGE,3,5,37,80.95,3,492,0.809405,VERY_HIGH,DECLINED,0,0,<600,<50K
CD001676,2025-01-01 06:05:25,685,77994,20.21,2,18714,home_improvement,RENT,1,7,5,95.64,2,620,0.126942,HIGH,APPROVED,1,150,600-700,75-100K
CD001677,2025-05-08 12:28:26,612,70351,20.51,14,22357,debt_consolidation,MORTGAGE,1,4,32,32.98,0,610,0.15501,HIGH,APPROVED,0,30,600-700,50-75K
CD001678,2025-04-22 12:11:09,650,86264,27.22,8,22433,credit_card,RENT,0,0,0,100.0,1,614,0.084652,MEDIUM,APPROVED,1,90,600-700,75-100K
CD001679,2025-02-04 19:09:10,694,34803,37.93,1,18766,debt_consolidation,MORTGAGE,0,0,0,59.69,1,631,0.094038,HIGH,APPROVED,0,0,600-700,<50K
CD001680,2025-05-27 20:28:20,665,87235,30.71,3,20218,credit_card,MORTGAGE,1,5,33,88.57,2,537,0.41333,HIGH,DECLINED,0,0,<600,75-100K
CD001681,2025-04-28 09:14:34,617,67954,5.23,0,37713,other,OTHER,1,4,47,61.57,2,592,0.260454,HIGH,APPROVED,1,60,<600,50-75K
CD001682,2025-06-25 10:11:16,589,36115,28.08,2,19825,other,RENT,2,4,40,74.65,1,558,0.353154,HIGH,DECLINED,1,150,<600,<50K
CD001683,2025-06-25 15:06:31,648,32986,23.29,4,28604,debt_consolidation,RENT,0,0,0,24.47,1,679,0.023687,LOW,APPROVED,0,0,600-700,<50K
