application_id,application_time,credit_score,annual_income,debt_to_income,employment_length,loan_amount,loan_purpose,home_ownership,number_of_delinquent_accounts,delinquent_months,months_since_last_delinquent,revolving_utilization,inquiries_last_6m,model_score,probability_of_default,risk_rating,application_status,actual_default,past_due_days,score_band,income_band
CS001261,2025-05-31 07:29:51,762,59612,21.19,7,7388,other,MORTGAGE,1,5,19,43.54,1,728,0.011726,LOW,APPROVED,0,0,700-800,50-75K
CS001262,2025-01-31 17:26:19,701,120421,8.4,8,27681,credit_card,RENT,1,6,56,50.9,1,725,0.008606,LOW,APPROVED,0,30,700-800,100K+
CS001263,2025-03-13 02:14:47,696,71282,22.3,6,5898,other,RENT,0,0,0,15.14,0,711,0.012163,LOW,DECLINED,0,0,700-800,50-75K
CS001264,2025-02-05 13:22:25,643,45571,25.18,4,25282,other,MORTGAGE,1,4,54,86.93,0,580,0.276963,VERY_HIGH,APPROVED,0,0,<600,<50K
CS001265,2025-03-01 05:44:06,756,81956,23.14,6,15936,home_improvement,RENT,2,8,45,63.38,0,716,0.01351,LOW,APPROVED,0,0,700-800,75-100K
CS001266,2025-05-08 21:02:04,751,159958,26.46,5,32988,debt_consolidation,RENT,1,4,26,42.03,1,705,0.016527,LOW,APPROVED,0,0,700-800,100K+
CS001267,2025-01-12 08:05:47,629,47788,20.26,21,18565,home_improvement,RENT,1,3,22,33.54,0,627,0.079491,HIGH,DECLINED,0,0,600-700,<50K
CS001268,2025-06-11 02:09:59,697,58331,34.55,7,22504,major_purchase,RENT,1,3,3,71.23,2,631,0.077298,HIGH,APPROVED,1,90,600-700,50-75K
CS001269,2025-05-19 04:24:10,675,33900,10.59,2,22347,debt_consolidation,RENT,1,4,51,59.66,0,677,0.032525,MEDIUM,APPROVED,0,0,600-700,<50K
CS001270,2025-02-09 10:51:36,611,76892,37.1,5,12101,home_improvement,MORTGAGE,0,0,0,29.39,1,593,0.164123,HIGH,APPROVED,1,90,<600,75-100K
CS001271,2025-06-05 07:19:54,782,64064,23.61,13,14716,debt_consolidation,RENT,2,1,38,72.29,2,684,0.026653,MEDIUM,APPROVED,0,30,600-700,50-75K
CS001272,2025-04-30 09:26:29,759,183022,22.36,9,26826,major_purchase,MORTGAGE,0,0,0,46.46,1,743,0.004342,LOW,APPROVED,0,0,700-800,100K+
CS001273,2025-02-04 10:19:19,711,24884,25.24,0,29863,major_purchase,MORTGAGE,0,0,0,70.57,1,663,0.051013,HIGH,APPROVED,0,0,600-700,<50K
CS001274,2025-04-18 23:00:40,772,85646,22.93,7,21026,credit_card,RENT,0,0,0,65.86,0,718,0.011117,LOW,APPROVED,0,0,700-800,75-100K
CS001275,2025-05-24 09:22:19,665,71160,21.7,4,14404,credit_card,OWN,0,0,0,53.02,1,657,0.054306,HIGH,APPROVED,0,0,600-700,50-75K
CS001276,2025-06-17 23:58:40,709,88964,24.49,2,32325,credit_card,MORTGAGE,0,0,0,34.3,1,722,0.008461,LOW,APPROVED,0,0,700-800,75-100K
CS001277,2025-03-21 18:32:54,768,60988,27.83,1,41000,debt_consolidation,MORTGAGE,0,0,0,66.35,1,725,0.010906,LOW,APPROVED,0,0,700-800,50-75K
CS001278,2025-05-14 09:43:55,677,75692,12.75,1,25716,credit_card,OWN,0,0,0,46.14,2,671,0.030469,MEDIUM,APPROVED,0,0,600-700,75-100K
CS001279,2025-06-21 10:29:29,710,52695,29.99,2,18398,other,MORTGAGE,0,0,0,60.12,0,680,0.0386,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001280,2025-02-27 19:01:32,640,56502,26.0,1,6800,major_purchase,MORTGAGE,0,0,0,41.1,1,577,0.2303,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS001281,2025-03-02 23:14:53,729,99479,12.79,5,8319,credit_card,RENT,0,0,0,84.55,0,742,0.005708,LOW,APPROVED,0,0,700-800,75-100K
CS001282,2025-04-11 01:28:04,757,22051,16.72,1,21739,other,OTHER,0,0,0,25.37,0,729,0.006651,LOW,DECLINED,0,0,700-800,<50K
CS001283,2025-05-01 02:59:21,639,111894,29.33,3,25417,major_purchase,RENT,2,1,23,28.21,2,606,0.21854,VERY_HIGH,DECLINED,0,0,600-700,100K+
CS001284,2025-04-30 01:22:58,649,49198,38.39,2,20282,other,MORTGAGE,0,0,0,66.6,0,602,0.206128,VERY_HIGH,APPROVED,0,0,600-700,<50K
CS001285,2025-06-11 18:15:08,689,65911,23.57,1,17028,major_purchase,RENT,2,1,23,9.43,3,649,0.069577,HIGH,APPROVED,0,0,600-700,50-75K
CS001286,2025-01-29 09:27:09,770,115626,9.72,9,9019,home_improvement,MORTGAGE,0,0,0,45.65,2,783,0.001568,LOW,APPROVED,0,0,700-800,100K+
CS001287,2025-02-27 09:20:09,664,115404,21.34,0,13142,major_purchase,OWN,0,0,0,33.32,2,650,0.056498,HIGH,APPROVED,0,0,600-700,100K+
CS001288,2025-05-06 10:09:29,646,73857,24.87,4,21042,debt_consolidation,OWN,0,0,0,23.26,2,646,0.048726,HIGH,APPROVED,0,0,600-700,50-75K
CS001289,2025-03-10 13:03:22,686,65509,23.29,7,35398,debt_consolidation,RENT,0,0,0,66.6,0,634,0.068596,HIGH,APPROVED,0,0,600-700,50-75K
CS001290,2025-03-12 04:32:34,755,34260,23.33,3,12445,other,RENT,0,0,0,61.09,1,750,0.006149,LOW,APPROVED,0,0,700-800,<50K
CS001291,2025-05-31 11:20:59,607,66717,28.5,7,12732,other,RENT,1,1,5,29.12,1,562,0.308623,VERY_HIGH,APPROVED,1,150,<600,50-75K
CS001292,2025-01-30 08:34:31,682,57943,24.56,3,60300,home_improvement,RENT,1,6,15,62.44,2,591,0.234018,VERY_HIGH,APPROVED,0,0,<600,50-75K
CS001293,2025-05-22 10:36:58,764,51553,11.42,0,16998,home_improvement,RENT,0,0,0,58.41,0,776,0.002748,LOW,APPROVED,0,30,700-800,50-75K
CS001294,2025-04-15 22:46:48,690,39517,11.13,4,35480,major_purchase,RENT,1,4,43,43.59,4,642,0.080786,HIGH,APPROVED,0,0,600-700,<50K
CS001295,2025-02-19 03:14:19,676,62387,31.26,6,32155,debt_consolidation,MORTGAGE,1,4,11,65.61,0,619,0.171225,HIGH,APPROVED,0,0,600-700,50-75K
CS001296,2025-03-09 20:28:03,738,79949,22.43,9,25605,debt_consolidation,MORTGAGE,0,0,0,61.16,0,731,0.004592,LOW,APPROVED,0,0,700-800,75-100K
CS001297,2025-01-29 08:30:26,624,47452,21.8,3,19787,other,MORTGAGE,1,11,3,55.27,0,596,0.245039,VERY_HIGH,APPROVED,0,0,<600,<50K
CS001298,2025-02-10 02:01:39,804,30402,26.47,6,16036,major_purchase,OWN,0,0,0,52.66,0,780,0.003058,LOW,APPROVED,0,0,700-800,<50K
CS001299,2025-01-29 13:16:12,717,78713,28.88,1,40633,credit_card,OWN,1,7,45,60.5,3,640,0.056092,HIGH,APPROVED,0,0,600-700,75-100K
CS001300,2025-03-11 11:54:52,670,38859,14.44,13,38612,home_improvement,OWN,1,5,1,14.56,0,706,0.013493,LOW,APPROVED,0,0,700-800,<50K
CS001301,2025-01-24 02:57:11,695,45766,12.51,8,4409,home_improvement,RENT,0,0,0,46.92,0,730,0.00679,LOW,APPROVED,0,0,700-800,<50K
CS001302,2025-02-20 11:03:43,687,52169,42.05,7,10146,major_purchase,OWN,0,0,0,46.26,0,605,0.138908,HIGH,APPROVED,0,0,600-700,50-75K
CS001303,2025-03-01 15:49:49,674,48703,16.97,12,14809,debt_consolidation,RENT,0,0,0,50.45,0,694,0.02214,MEDIUM,APPROVED,0,0,600-700,<50K
CS001304,2025-01-09 16:44:29,622,36999,19.83,2,13715,credit_card,MORTGAGE,0,0,0,38.12,0,641,0.057323,HIGH,APPROVED,0,30,600-700,<50K
CS001305,2025-04-24 19:10:55,676,41584,20.74,10,23304,debt_consolidation,OWN,1,2,22,15.14,0,680,0.028236,MEDIUM,APPROVED,0,0,600-700,<50K
CS001306,2025-05-31 00:16:21,595,57853,13.44,10,20465,major_purchase,OTHER,0,0,0,54.61,1,673,0.035761,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001307,2025-05-20 06:10:54,765,47445,30.23,9,26516,credit_card,RENT,1,2,40,57.11,2,642,0.046349,HIGH,APPROVED,0,0,600-700,<50K
CS001308,2025-06-12 00:17:57,627,63262,16.94,1,10575,debt_consolidation,RENT,0,0,0,43.99,2,630,0.074994,HIGH,APPROVED,0,0,600-700,50-75K
CS001309,2025-03-18 05:11:40,648,85221,28.3,1,17297,debt_consolidation,RENT,0,0,0,57.91,1,614,0.123657,HIGH,DECLINED,0,0,600-700,75-100K
CS001310,2025-02-25 03:30:36,645,98616,25.27,8,21223,major_purchase,RENT,0,0,0,36.73,0,668,0.049374,HIGH,APPROVED,0,0,600-700,75-100K
CS001311,2025-05-21 15:57:52,728,37421,35.51,1,41307,home_improvement,MORTGAGE,1,4,35,77.61,1,658,0.045478,HIGH,APPROVED,0,0,600-700,<50K
CS001312,2025-02-05 03:16:32,678,44400,40.22,11,20574,other,MORTGAGE,0,0,0,15.17,0,676,0.031108,MEDIUM,APPROVED,0,0,600-700,<50K
CS001313,2025-06-07 15:15:59,768,51250,24.81,10,43182,credit_card,RENT,0,0,0,49.59,2,703,0.009292,LOW,APPROVED,0,0,700-800,50-75K
CS001314,2025-04-11 01:07:38,663,52112,36.96,3,23127,other,RENT,0,0,0,30.84,1,637,0.129784,HIGH,APPROVED,0,0,600-700,50-75K
CS001315,2025-02-20 15:55:46,697,68791,26.8,2,15948,debt_consolidation,MORTGAGE,1,7,34,38.34,0,691,0.021148,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001316,2025-01-02 10:11:35,685,59762,17.35,2,13782,credit_card,RENT,1,5,50,55.64,1,666,0.045125,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001317,2025-06-21 22:35:43,670,26172,27.2,10,34347,other,RENT,4,4,56,80.88,2,540,0.602528,VERY_HIGH,DECLINED,1,90,<600,<50K
CS001318,2025-03-06 09:24:12,750,28729,30.27,4,16884,major_purchase,RENT,1,3,23,18.6,3,692,0.022065,MEDIUM,APPROVED,0,0,600-700,<50K
CS001319,2025-02-10 22:45:39,756,65039,28.38,3,47962,home_improvement,RENT,2,3,50,63.53,1,702,0.012602,LOW,APPROVED,0,0,700-800,50-75K
CS001320,2025-03-12 22:26:00,761,95242,27.35,37,15923,credit_card,MORTGAGE,0,0,0,80.8,2,705,0.011064,LOW,APPROVED,0,0,700-800,75-100K
CS001321,2025-02-20 18:07:34,612,98037,19.94,5,47632,credit_card,OWN,2,4,50,54.38,2,595,0.276368,VERY_HIGH,APPROVED,0,0,<600,75-100K
CS001322,2025-01-01 15:52:28,707,70179,36.91,15,11826,other,RENT,1,3,8,55.99,2,633,0.05944,HIGH,APPROVED,0,0,600-700,50-75K
CS001323,2025-05-07 22:01:21,626,68787,36.42,0,34279,major_purchase,MORTGAGE,1,5,23,41.36,3,562,0.444269,VERY_HIGH,DECLINED,1,150,<600,50-75K
CS001324,2025-03-08 00:04:15,625,32308,29.94,1,21871,home_improvement,MORTGAGE,1,3,10,27.86,1,619,0.184081,HIGH,DECLINED,0,0,600-700,<50K
CS001325,2025-04-13 09:51:24,589,29340,7.53,10,9792,home_improvement,RENT,1,3,58,65.27,1,613,0.125208,HIGH,APPROVED,0,0,600-700,<50K
CS001326,2025-01-02 16:22:42,636,55913,21.94,3,26181,credit_card,MORTGAGE,1,8,37,12.59,1,631,0.082847,HIGH,APPROVED,0,0,600-700,50-75K
CS001327,2025-02-08 05:02:50,721,203688,18.14,4,8962,credit_card,OTHER,1,4,57,28.44,1,730,0.008953,LOW,APPROVED,0,0,700-800,100K+
CS001328,2025-02-28 20:50:08,765,93749,23.63,11,8369,credit_card,RENT,0,0,0,37.46,0,776,0.002599,LOW,APPROVED,0,0,700-800,75-100K
CS001329,2025-01-24 21:55:06,784,48954,37.48,12,9497,home_improvement,OTHER,1,6,46,38.56,3,652,0.058186,HIGH,APPROVED,0,0,600-700,<50K
CS001330,2025-05-25 19:21:50,638,42308,15.57,2,36514,credit_card,OWN,0,0,0,17.78,0,697,0.037142,MEDIUM,APPROVED,0,0,600-700,<50K
CS001331,2025-01-16 18:48:21,654,46213,39.4,1,17950,credit_card,RENT,1,4,29,61.27,1,566,0.336932,VERY_HIGH,DECLINED,0,0,<600,<50K
CS001332,2025-04-22 04:37:12,701,42895,30.97,3,12712,major_purchase,OTHER,0,0,0,55.93,2,696,0.025719,MEDIUM,APPROVED,0,0,600-700,<50K
CS001333,2025-05-03 07:58:50,696,105977,16.99,0,12451,home_improvement,RENT,0,0,0,58.33,2,700,0.032314,MEDIUM,APPROVED,0,0,700-800,100K+
CS001334,2025-05-23 13:29:02,700,36433,28.66,0,40302,major_purchase,MORTGAGE,0,0,0,18.08,4,672,0.03587,MEDIUM,APPROVED,0,0,600-700,<50K
CS001335,2025-03-28 03:44:49,592,74060,29.0,6,35409,major_purchase,RENT,1,7,2,0.0,0,580,0.247468,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS001336,2025-03-04 06:13:32,678,45381,24.8,12,28088,home_improvement,RENT,2,5,4,56.53,2,648,0.109226,HIGH,APPROVED,0,0,600-700,<50K
CS001337,2025-04-26 12:29:46,720,68160,32.87,3,5052,debt_consolidation,OWN,2,4,29,25.95,1,641,0.066887,HIGH,APPROVED,0,0,600-700,50-75K
CS001338,2025-02-08 20:23:21,703,97443,31.96,13,15667,debt_consolidation,RENT,0,0,0,75.32,0,728,0.011189,LOW,APPROVED,0,0,700-800,75-100K
CS001339,2025-02-02 05:14:31,682,61871,6.84,1,11904,major_purchase,MORTGAGE,2,2,22,53.32,0,661,0.031165,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001340,2025-01-22 07:48:46,648,63385,35.64,7,33971,major_purchase,RENT,0,0,0,30.11,1,646,0.06883,HIGH,APPROVED,0,0,600-700,50-75K
CS001341,2025-06-06 17:53:20,683,42132,40.86,1,54037,major_purchase,MORTGAGE,0,0,0,21.04,1,615,0.079382,HIGH,APPROVED,0,0,600-700,<50K
CS001342,2025-03-15 18:45:17,776,44559,8.47,3,27748,debt_consolidation,RENT,0,0,0,19.17,0,791,0.001011,LOW,APPROVED,0,0,700-800,<50K
CS001343,2025-01-02 09:32:07,716,126130,18.67,8,22433,home_improvement,RENT,0,0,0,26.16,1,676,0.020935,MEDIUM,APPROVED,0,0,600-700,100K+
CS001344,2025-01-28 19:58:39,746,46692,17.4,0,24210,home_improvement,MORTGAGE,1,4,46,51.53,2,690,0.01977,MEDIUM,APPROVED,0,0,600-700,<50K
CS001345,2025-02-18 15:03:13,779,57036,33.56,6,30285,other,RENT,1,2,16,32.88,2,688,0.025864,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001346,2025-06-04 01:07:37,628,36260,26.94,6,30590,major_purchase,RENT,1,5,24,64.89,3,576,0.361527,VERY_HIGH,DECLINED,1,90,<600,<50K
CS001347,2025-03-28 08:29:57,725,74595,36.28,2,43556,major_purchase,RENT,2,5,54,69.09,5,570,0.300115,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS001348,2025-05-09 13:09:37,713,40713,15.3,12,16558,debt_consolidation,RENT,2,4,16,24.32,0,642,0.043736,MEDIUM,APPROVED,0,0,600-700,<50K
CS001349,2025-03-19 03:08:49,761,68677,7.05,8,46454,credit_card,OTHER,2,7,7,35.81,2,723,0.003432,LOW,APPROVED,0,0,700-800,50-75K
CS001350,2025-06-17 15:30:34,674,51252,34.56,2,29524,major_purchase,RENT,0,0,0,32.92,0,668,0.03729,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001351,2025-05-11 10:21:32,676,44588,33.26,9,21983,credit_card,RENT,0,0,0,48.49,0,645,0.057694,HIGH,APPROVED,0,0,600-700,<50K
CS001352,2025-01-01 15:02:30,651,72225,22.27,5,21742,home_improvement,MORTGAGE,2,6,28,44.5,1,592,0.188344,VERY_HIGH,APPROVED,0,0,<600,50-75K
CS001353,2025-06-08 09:24:39,697,87509,13.48,1,70885,debt_consolidation,MORTGAGE,1,8,26,68.94,0,684,0.02982,MEDIUM,APPROVED,0,0,600-700,75-100K
CS001354,2025-06-28 14:22:05,672,37071,11.98,14,15157,major_purchase,MORTGAGE,0,0,0,23.4,1,718,0.012203,LOW,DECLINED,0,0,700-800,<50K
CS001355,2025-04-12 13:33:12,679,95708,21.29,12,19424,major_purchase,OWN,0,0,0,13.91,1,709,0.019107,MEDIUM,APPROVED,0,0,700-800,75-100K
CS001356,2025-02-09 20:53:56,705,66773,17.63,5,19991,credit_card,MORTGAGE,1,6,57,20.24,2,698,0.024507,MEDIUM,APPROVED,0,0,600-700,50-75K
CS001357,2025-01-22 05:25:55,666,88905,1.0,0,26903,other,MORTGAGE,0,0,0,87.62,0,727,0.011699,LOW,APPROVED,0,0,700-800,75-100K
CS001358,2025-01-27 16:46:05,636,99879,18.19,4,23145,other,MORTGAGE,0,0,0,22.7,0,646,0.063776,HIGH,APPROVED,0,0,600-700,75-100K
CS001359,2025-05-02 16:41:46,664,48866,12.99,2,22480,home_improvement,RENT,0,0,0,0.9,0,715,0.008957,LOW,APPROVED,0,0,700-800,<50K
CS001360,2025-06-13 05:12:44,656,54479,14.11,7,9796,home_improvement,MORTGAGE,0,0,0,44.97,0,649,0.045377,HIGH,APPROVED,0,0,600-700,50-75K
CS001361,2025-05-29 03:43:09,710,68851,29.47,0,15031,credit_card,MORTGAGE,0,0,0,23.22,2,668,0.033815,MEDIUM,APPROVED,0,30,600-700,50-75K
CS001362,2025-03-17 21:05:08,755,100059,29.97,4,11484,credit_card,RENT,0,0,0,58.35,2,733,0.00731,LOW,APPROVED,0,0,700-800,100K+
CS001363,2025-04-18 18:47:57,668,21355,29.94,3,21694,credit_card,MORTGAGE,0,0,0,64.65,2,602,0.116332,HIGH,DECLINED,0,0,600-700,<50K
CS001364,2025-02-17 02:13:06,552,128064,24.09,6,30551,major_purchase,RENT,1,6,16,69.07,2,494,0.769784,VERY_HIGH,DECLINED,0,0,<600,100K+
CS001365,2025-03-13 20:11:48,719,55136,16.13,1,17143,credit_card,RENT,1,4,26,28.69,0,734,0.007125,LOW,APPROVED,0,0,700-800,50-75K
CS001366,2025-01-06 19:02:10,683,28972,4.46,0,17652,debt_consolidation,MORTGAGE,1,5,38,67.7,2,672,0.047332,HIGH,APPROVED,0,0,600-700,<50K
CS001367,2025-04-29 15:30:46,634,56421,27.19,7,45120,other,RENT,1,3,47,55.99,3,563,0.344992,VERY_HIGH,DECLINED,1,150,<600,50-75K
CS001368,2025-06-17 06:29:54,672,38779,14.55,1,27802,debt_consolidation,MORTGAGE,0,0,0,58.19,0,675,0.02707,MEDIUM,APPROVED,0,30,600-700,<50K
CS001369,2025-06-21 08:01:46,788,142404,15.09,6,12422,credit_card,MORTGAGE,1,0,21,41.39,1,756,0.003302,LOW,APPROVED,0,0,700-800,100K+
CS001370,2025-05-02 19:08:33,604,49905,22.31,1,32425,other,MORTGAGE,0,0,0,53.0,1,630,0.123532,HIGH,APPROVED,1,120,600-700,<50K
CS001371,2025-05-27 17:36:02,622,46345,22.56,2,21640,credit_card,MORTGAGE,0,0,0,46.67,1,610,0.093542,HIGH,APPROVED,0,0,600-700,<50K
CS001372,2025-01-31 02:11:58,683,51384,33.3,2,24259,other,MORTGAGE,0,0,0,78.85,0,618,0.141929,HIGH,DECLINED,0,0,600-700,50-75K
CS001373,2025-03-18 20:14:07,515,40054,44.14,4,28053,credit_card,RENT,0,0,0,49.72,0,440,0.91035,VERY_HIGH,DECLINED,1,90,<600,<50K
CS001374,2025-04-06 01:46:19,661,64915,14.12,18,25337,credit_card,RENT,2,9,36,55.11,0,653,0.048108,HIGH,APPROVED,0,30,600-700,50-75K
CS001375,2025-03-28 00:56:01,740,78376,20.28,0,20995,other,MORTGAGE,0,0,0,56.36,2,722,0.011818,LOW,APPROVED,0,0,700-800,75-100K
CS001376,2025-01-19 15:57:10,716,64326,33.97,2,12019,credit_card,RENT,0,0,0,49.24,1,632,0.079645,HIGH,APPROVED,0,0,600-700,50-75K
CS001377,2025-06-05 23:35:20,706,40403,27.16,0,23302,other,MORTGAGE,1,3,15,69.64,2,600,0.180449,HIGH,APPROVED,0,0,600-700,<50K
CS001378,2025-03-13 01:13:13,667,89653,24.29,4,8906,credit_card,OWN,3,4,17,42.68,1,616,0.101357,HIGH,DECLINED,1,150,600-700,75-100K
CS001379,2025-06-21 16:09:34,677,57134,23.5,9,14271,major_purchase,RENT,0,0,0,47.48,3,629,0.063183,HIGH,APPROVED,0,30,600-700,50-75K
CS001380,2025-04-23 09:12:57,837,54007,33.08,8,29750,credit_card,RENT,0,0,0,53.1,0,778,0.003064,LOW,APPROVED,0,0,700-800,50-75K
CS001381,2025-02-19 17:21:53,699,97169,15.79,4,14222,debt_consolidation,RENT,0,0,0,56.26,3,674,0.028835,MEDIUM,APPROVED,0,0,600-700,75-100K
CS001382,2025-06-08 22:02:11,760,64950,10.71,6,18284,credit_card,RENT,1,4,47,17.28,2,775,0.002404,LOW,APPROVED,0,0,700-800,50-75K
CS001383,2025-03-26 08:49:05,617,18000,24.07,8,31726,other,RENT,0,0,0,28.0,1,640,0.064518,HIGH,APPROVED,0,30,600-700,<50K
CS001384,2025-02-15 01:23:59,700,76861,24.05,5,14496,debt_consolidation,MORTGAGE,0,0,0,48.55,2,708,0.012486,LOW,APPROVED,0,0,700-800,75-100K
CS001385,2025-02-19 06:34:25,706,26017,5.85,15,17811,other,RENT,1,4,24,72.74,0,664,0.041078,MEDIUM,APPROVED,0,0,600-700,<50K
CS001386,2025-06-04 12:44:24,694,35387,29.87,1,11121,debt_consolidation,RENT,0,0,0,83.19,1,640,0.080731,HIGH,APPROVED,0,0,600-700,<50K
CS001387,2025-01-30 06:23:18,567,50968,25.58,1,12956,debt_consolidation,RENT,2,4,3,62.12,0,525,0.550363,VERY_HIGH,DECLINED,1,120,<600,50-75K
CS001388,2025-01-18 02:16:18,663,64299,31.57,1,36519,other,MORTGAGE,0,0,0,27.43,1,637,0.068626,HIGH,DECLINED,0,0,600-700,50-75K
CS001389,2025-03-16 23:43:32,766,69849,34.31,1,29252,debt_consolidation,RENT,0,0,0,21.39,3,709,0.013684,LOW,APPROVED,0,0,700-800,50-75K
CS001390,2025-04-19 23:24:04,716,49730,25.03,3,26707,other,RENT,2,4,47,78.67,2,652,0.050429,HIGH,APPROVED,0,0,600-700,<50K
CS001391,2025-04-02 18:49:50,643,85063,25.65,3,6137,other,MORTGAGE,0,0,0,40.14,0,695,0.018589,MEDIUM,APPROVED,0,0,600-700,75-100K
CS001392,2025-06-02 21:05:08,734,71732,22.99,1,50701,major_purchase,RENT,1,4,1,15.77,2,714,0.009753,LOW,APPROVED,0,0,700-800,50-75K
CS001393,2025-02-19 11:05:20,583,51909,41.56,3,27716,credit_card,MORTGAGE,1,2,28,29.68,2,537,0.559112,VERY_HIGH,APPROVED,1,90,<600,50-75K
CS001394,2025-02-10 00:05:37,718,29203,24.91,4,15828,major_purchase,MORTGAGE,0,0,0,80.63,2,631,0.083714,HIGH,APPROVED,0,0,600-700,<50K
CS001395,2025-05-15 14:38:46,705,74206,13.42,6,19493,major_purchase,MORTGAGE,1,7,11,23.26,1,690,0.011894,LOW,APPROVED,0,0,600-700,50-75K
CS001396,2025-06-20 09:22:28,652,34918,20.55,10,36289,major_purchase,OWN,1,2,22,21.72,2,619,0.094863,HIGH,APPROVED,0,0,600-700,<50K
CS001397,2025-02-17 15:15:14,630,41034,16.41,2,27000,other,RENT,0,0,0,21.65,1,630,0.104715,HIGH,APPROVED,0,0,600-700,<50K
CS001398,2025-04-28 15:29:18,594,46387,30.35,3,17682,credit_card,MORTGAGE,1,4,56,41.12,0,580,0.438724,VERY_HIGH,DECLINED,0,0,<600,<50K
CS001399,2025-04-24 09:49:02,674,43789,33.59,1,32898,home_improvement,RENT,0,0,0,57.25,1,608,0.131406,HIGH,APPROVED,0,0,600-700,<50K
CS001400,2025-04-22 00:34:49,781,21472,21.2,4,5653,credit_card,RENT,0,0,0,30.61,0,757,0.002165,LOW,APPROVED,0,0,700-800,<50K
CS001401,2025-01-01 01:19:55,733,57067,18.35,3,14344,other,RENT,1,9,21,59.61,2,744,0.006055,LOW,APPROVED,0,0,700-800,50-75K
CS001402,2025-02-27 04:02:04,708,38567,23.15,17,35746,home_improvement,MORTGAGE,1,5,17,35.03,0,733,0.01297,LOW,APPROVED,0,0,700-800,<50K
CS001403,2025-01-19 20:11:15,737,42391,13.87,13,4953,home_improvement,MORTGAGE,1,3,46,46.78,1,710,0.010247,LOW,APPROVED,0,0,700-800,<50K
CS001404,2025-06-25 06:22:35,653,81163,20.31,16,15113,credit_card,RENT,0,0,0,7.37,2,655,0.047781,HIGH,APPROVED,0,30,600-700,75-100K
CS001405,2025-02-18 01:45:42,715,128825,30.67,4,11500,credit_card,RENT,1,12,42,58.17,1,650,0.054367,HIGH,APPROVED,0,0,600-700,100K+
CS001406,2025-03-19 19:28:05,525,65946,26.45,2,10935,debt_consolidation,OTHER,0,0,0,12.24,2,592,0.288966,VERY_HIGH,DECLINED,1,90,<600,50-75K
CS001407,2025-05-24 15:05:31,659,41955,18.87,2,31131,other,MORTGAGE,2,6,11,83.49,1,599,0.119306,HIGH,APPROVED,1,120,<600,<50K
CS001408,2025-05-31 23:25:38,659,44761,35.06,6,13622,major_purchase,MORTGAGE,2,3,44,22.79,3,562,0.431738,VERY_HIGH,APPROVED,0,0,<600,<50K
CS001409,2025-05-29 11:33:35,682,99375,8.12,4,14439,debt_consolidation,MORTGAGE,0,0,0,37.76,3,694,0.019022,MEDIUM,APPROVED,0,0,600-700,75-100K
CS001410,2025-02-01 09:47:54,676,59494,23.12,1,7030,other,RENT,0,0,0,43.29,0,655,0.050494,HIGH,APPROVED,0,0,600-700,50-75K
CS001411,2025-05-22 01:04:27,718,35414,23.34,16,39342,major_purchase,RENT,0,0,0,33.96,3,693,0.018426,MEDIUM,APPROVED,0,0,600-700,<50K
CS001412,2025-04-15 15:22:15,651,162558,37.38,5,22673,debt_consolidation,OTHER,1,1,34,49.54,1,621,0.137374,HIGH,APPROVED,0,0,600-700,100K+
CS001413,2025-04-26 19:45:27,736,85859,14.33,4,7909,home_improvement,MORTGAGE,0,0,0,4.16,0,805,0.001377,LOW,APPROVED,0,0,800+,75-100K
CS001414,2025-04-06 12:11:28,671,45033,12.03,7,18777,debt_consolidation,OWN,0,0,0,27.76,0,694,0.013118,LOW,APPROVED,0,0,600-700,<50K
CS001415,2025-03-23 13:25:29,733,44857,26.13,4,20283,other,OWN,0,0,0,43.98,2,713,0.010804,LOW,APPROVED,0,0,700-800,<50K
CS001416,2025-06-18 17:28:01,691,29433,29.67,15,41688,home_improvement,MORTGAGE,1,4,38,36.36,1,657,0.059851,HIGH,APPROVED,0,0,600-700,<50K
CS001417,2025-03-25 09:55:35,732,23232,13.92,11,27450,major_purchase,OWN,0,0,0,54.38,0,691,0.014311,LOW,APPROVED,0,0,600-700,<50K
CS001418,2025-03-15 02:05:30,710,63877,34.88,1,38532,credit_card,MORTGAGE,0,0,0,26.24,0,736,0.00815,LOW,APPROVED,0,0,700-800,50-75K
CS001419,2025-04-19 15:25:59,652,40601,11.62,15,29501,credit_card,RENT,0,0,0,62.28,1,688,0.027312,MEDIUM,APPROVED,0,0,600-700,<50K
CS001420,2025-04-26 02:21:11,695,108314,17.33,11,5964,other,OWN,2,6,47,46.66,1,632,0.087854,HIGH,APPROVED,1,60,600-700,100K+
CS001421,2025-06-04 05:31:44,613,44820,26.75,2,28230,other,OTHER,0,0,0,62.75,0,590,0.163959,HIGH,APPROVED,0,0,<600,<50K
